"state","puma22","zcta","stab","ZIPName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","puma22-to-zcta allocation factor"
"06","07513","94127","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",19560,0.1876 
"06","07513","94131","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",3532,0.0339 
"06","07513","94132","CA","San Francisco, CA","San Francisco County (Southwest)--Ingleside & South Central",27723,0.2658 
"06","07514","94102","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",13807,0.135 
"06","07514","94109","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",15862,0.1551 
"06","07514","94114","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",263,0.0026 
"06","07514","94115","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",31059,0.3038 
"06","07514","94117","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",15144,0.1481 
"06","07514","94123","CA","San Francisco, CA","San Francisco County (Northwest)--Western Addition & Marina",26109,0.2554 
"06","07705","95205","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",101,0.0005 
"06","07705","95207","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",52465,0.2653 
"06","07705","95209","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",44634,0.2257 
"06","07705","95210","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",41378,0.2093 
"06","07705","95212","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",29605,0.1497 
"06","07705","95219","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (North)",29047,0.1469 
"06","07705","95240","CA","Lodi, CA","San Joaquin County (Central)--Stockton City (North)",97,0.0005 
"06","07705","95242","CA","Lodi, CA","San Joaquin County (Central)--Stockton City (North)",402,0.002 
"06","07706","95202","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",6949,0.0406 
"06","07706","95203","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",18058,0.1056 
"06","07706","95204","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",30719,0.1797 
"06","07706","95205","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",40499,0.2369 
"06","07706","95206","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",68133,0.3985 
"06","07706","95211","CA","Stockton, CA","San Joaquin County (Central)--Stockton City (South)",1832,0.0107 
"06","07706","95231","CA","French Camp, CA","San Joaquin County (Central)--Stockton City (South)",4531,0.0265 
"06","07706","95336","CA","Manteca, CA","San Joaquin County (Central)--Stockton City (South)",254,0.0015 
"06","07707","95304","CA","Tracy, CA","San Joaquin County (West)--Tracy City",13289,0.1052 
"06","07707","95376","CA","Tracy, CA","San Joaquin County (West)--Tracy City",53769,0.4257 
"06","07707","95377","CA","Tracy, CA","San Joaquin County (West)--Tracy City",34520,0.2733 
"06","07707","95385","CA","Vernalis, CA","San Joaquin County (West)--Tracy City",154,0.0012 
"06","07707","95391","CA","Tracy, CA","San Joaquin County (West)--Tracy City",24587,0.1946 
"06","07708","95203","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",6,0 
"06","07708","95205","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",120,0.0007 
"06","07708","95206","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1217,0.0074 
"06","07708","95209","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",26,0.0002 
"06","07708","95212","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",506,0.0031 
"06","07708","95215","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",27118,0.1657 
"06","07708","95219","CA","Stockton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",288,0.0018 
"06","07708","95220","CA","Acampo, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",7241,0.0442 
"06","07708","95227","CA","Clements, CA (PO boxes)","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1009,0.0062 
"06","07708","95230","CA","Farmington, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",502,0.0031 
"06","07708","95236","CA","Linden, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4366,0.0267 
"06","07708","95237","CA","Lockeford, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",3259,0.0199 
"06","07708","95240","CA","Lodi, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",49005,0.2994 
"06","07708","95242","CA","Lodi, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",26939,0.1646 
"06","07708","95253","CA","Victor, CA (PO boxes)","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",286,0.0017 
"06","07708","95258","CA","Woodbridge, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4054,0.0248 
"06","07708","95304","CA","Tracy, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",107,0.0007 
"06","07708","95320","CA","Escalon, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",13148,0.0803 
"06","07708","95336","CA","Manteca, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",3235,0.0198 
"06","07708","95337","CA","Manteca, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",8,0 
"06","07708","95361","CA","Oakdale, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",497,0.003 
"06","07708","95366","CA","Ripon, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",18104,0.1106 
"06","07708","95391","CA","Tracy, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",4,0 
"06","07708","95632","CA","Galt, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1239,0.0076 
"06","07708","95641","CA","Isleton, CA","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",29,0.0002 
"06","07708","95686","CA","Thornton, CA (PO boxes)","San Joaquin County (East)--Lodi, Ripon & Escalon Cities",1338,0.0082 
"06","07709","95231","CA","French Camp, CA","San Joaquin County (South)--Lathrop & Manteca Cities",277,0.0023 
"06","07709","95304","CA","Tracy, CA","San Joaquin County (South)--Lathrop & Manteca Cities",2810,0.0233 
"06","07709","95330","CA","Lathrop, CA","San Joaquin County (South)--Lathrop & Manteca Cities",29065,0.2411 
"06","07709","95336","CA","Manteca, CA","San Joaquin County (South)--Lathrop & Manteca Cities",43792,0.3632 
"06","07709","95337","CA","Manteca, CA","San Joaquin County (South)--Lathrop & Manteca Cities",44468,0.3688 
"06","07709","95366","CA","Ripon, CA","San Joaquin County (South)--Lathrop & Manteca Cities",135,0.0011 
"06","07709","95376","CA","Tracy, CA","San Joaquin County (South)--Lathrop & Manteca Cities",12,0.0001 
"06","07901","93401","CA","San Luis Obispo, CA","San Luis Obispo County (West)--Coastal Region",25548,0.1514 
"06","07901","93402","CA","Los Osos, CA","San Luis Obispo County (West)--Coastal Region",14500,0.086 
"06","07901","93405","CA","San Luis Obispo, CA","San Luis Obispo County (West)--Coastal Region",22631,0.1342 
"06","07901","93407","CA","San Luis Obispo, CA","San Luis Obispo County (West)--Coastal Region",462,0.0027 
"06","07901","93410","CA","San Luis Obispo, CA","San Luis Obispo County (West)--Coastal Region",7929,0.047 
"06","07901","93420","CA","Arroyo Grande, CA","San Luis Obispo County (West)--Coastal Region",25826,0.1531 
"06","07901","93422","CA","Atascadero, CA","San Luis Obispo County (West)--Coastal Region",347,0.0021 
"06","07901","93424","CA","Avila Beach, CA (PO boxes)","San Luis Obispo County (West)--Coastal Region",1256,0.0074 
"06","07901","93428","CA","Cambria, CA","San Luis Obispo County (West)--Coastal Region",5951,0.0353 
"06","07901","93430","CA","Cayucos, CA","San Luis Obispo County (West)--Coastal Region",2844,0.0169 
"06","07901","93433","CA","Grover Beach, CA","San Luis Obispo County (West)--Coastal Region",12643,0.0749 
"06","07901","93442","CA","Morro Bay, CA","San Luis Obispo County (West)--Coastal Region",11390,0.0675 
"06","07901","93444","CA","Nipomo, CA","San Luis Obispo County (West)--Coastal Region",21641,0.1283 
"06","07901","93445","CA","Oceano, CA","San Luis Obispo County (West)--Coastal Region",7040,0.0417 
"06","07901","93449","CA","Pismo Beach, CA","San Luis Obispo County (West)--Coastal Region",8096,0.048 
"06","07901","93452","CA","San Simeon, CA","San Luis Obispo County (West)--Coastal Region",522,0.0031 
"06","07901","93454","CA","Santa Maria, CA","San Luis Obispo County (West)--Coastal Region",16,0.0001 
"06","07901","93458","CA","Santa Maria, CA","San Luis Obispo County (West)--Coastal Region",9,0.0001 
"06","07901","93465","CA","Templeton, CA","San Luis Obispo County (West)--Coastal Region",46,0.0003 
"06","07902"," ","CA","[not in a ZCTA]","San Luis Obispo County (East)--Inland Region",10,0.0001 
"06","07902","93252","CA","Maricopa, CA","San Luis Obispo County (East)--Inland Region",18,0.0002 
"06","07902","93254","CA","New Cuyama, CA","San Luis Obispo County (East)--Inland Region",38,0.0003 
"06","07902","93401","CA","San Luis Obispo, CA","San Luis Obispo County (East)--Inland Region",4329,0.0381 
"06","07902","93405","CA","San Luis Obispo, CA","San Luis Obispo County (East)--Inland Region",700,0.0062 
"06","07902","93409","CA","San Luis Obispo, CA","San Luis Obispo County (East)--Inland Region",3806,0.0335 
"06","07902","93420","CA","Arroyo Grande, CA","San Luis Obispo County (East)--Inland Region",4714,0.0415 
"06","07902","93422","CA","Atascadero, CA","San Luis Obispo County (East)--Inland Region",32694,0.2875 
"06","07902","93426","CA","Bradley, CA","San Luis Obispo County (East)--Inland Region",470,0.0041 
"06","07902","93430","CA","Cayucos, CA","San Luis Obispo County (East)--Inland Region",5,0 
"06","07902","93432","CA","Creston, CA","San Luis Obispo County (East)--Inland Region",1174,0.0103 
"06","07902","93444","CA","Nipomo, CA","San Luis Obispo County (East)--Inland Region",652,0.0057 
"06","07902","93446","CA","Paso Robles, CA","San Luis Obispo County (East)--Inland Region",45979,0.4043 
"06","07902","93451","CA","San Miguel, CA","San Luis Obispo County (East)--Inland Region",4235,0.0372 
"06","07902","93453","CA","Santa Margarita, CA","San Luis Obispo County (East)--Inland Region",3045,0.0268 
"06","07902","93454","CA","Santa Maria, CA","San Luis Obispo County (East)--Inland Region",293,0.0026 
"06","07902","93461","CA","Shandon, CA","San Luis Obispo County (East)--Inland Region",1490,0.0131 
"06","07902","93465","CA","Templeton, CA","San Luis Obispo County (East)--Inland Region",10075,0.0886 
"06","08101","94014","CA","Daly City, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",40252,0.2822 
"06","08101","94015","CA","Daly City, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",63489,0.4451 
"06","08101","94044","CA","Pacifica, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",38675,0.2711 
"06","08101","94080","CA","South San Francisco, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",232,0.0016 
"06","08102"," ","CA","[not in a ZCTA]","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",30,0.0002 
"06","08102","94005","CA","Brisbane, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",4836,0.0391 
"06","08102","94014","CA","Daly City, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",8425,0.0681 
"06","08102","94066","CA","San Bruno, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",44147,0.3566 
"06","08102","94080","CA","South San Francisco, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",66360,0.536 
"06","08102","94128","CA","San Francisco, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",2,0 
"06","08103","94010","CA","Burlingame, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",44031,0.3974 
"06","08103","94030","CA","Millbrae, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",23212,0.2095 
"06","08103","94401","CA","San Mateo, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",32087,0.2896 
"06","08103","94402","CA","San Mateo, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",11470,0.1035 
"06","08104","94010","CA","Burlingame, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",14,0.0001 
"06","08104","94018","CA","El Granada, CA (PO boxes)","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",3513,0.0271 
"06","08104","94019","CA","Half Moon Bay, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",15483,0.1194 
"06","08104","94020","CA","La Honda, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",1732,0.0134 
"06","08104","94021","CA","Loma Mar, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",171,0.0013 
"06","08104","94037","CA","Montara, CA (PO boxes)","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",2811,0.0217 
"06","08104","94038","CA","Moss Beach, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",3176,0.0245 
"06","08104","94060","CA","Pescadero, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",1513,0.0117 
"06","08104","94062","CA","Redwood City, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",1063,0.0082 
"06","08104","94074","CA","San Gregorio, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",282,0.0022 
"06","08104","94401","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",3162,0.0244 
"06","08104","94402","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",14409,0.1111 
"06","08104","94403","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",45057,0.3474 
"06","08104","94404","CA","San Mateo, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",37323,0.2877 
"06","08105","94002","CA","Belmont, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",28513,0.204 
"06","08105","94061","CA","Redwood City, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",31919,0.2284 
"06","08105","94062","CA","Redwood City, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",15076,0.1079 
"06","08105","94063","CA","Redwood City, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",19904,0.1424 
"06","08105","94065","CA","Redwood City, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",12781,0.0914 
"06","08105","94070","CA","San Carlos, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",31585,0.226 
"06","08106","94025","CA","Menlo Park, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",42354,0.3598 
"06","08106","94027","CA","Atherton, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",7270,0.0618 
"06","08106","94028","CA","Portola Valley, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",6757,0.0574 
"06","08106","94061","CA","Redwood City, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",4785,0.0407 
"06","08106","94062","CA","Redwood City, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",10550,0.0896 
"06","08106","94063","CA","Redwood City, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",15932,0.1354 
"06","08106","94303","CA","Palo Alto, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",30059,0.2554 
"06","08301","93454","CA","Santa Maria, CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",39574,0.2952 
"06","08301","93455","CA","Santa Maria, CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",43352,0.3234 
"06","08301","93458","CA","Santa Maria, CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",51131,0.3814 
"06","08302"," ","CA","[not in a ZCTA]","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8,0.0001 
"06","08302","93105","CA","Santa Barbara, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",591,0.0055 
"06","08302","93117","CA","Goleta, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",2706,0.025 
"06","08302","93252","CA","Maricopa, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",156,0.0014 
"06","08302","93254","CA","New Cuyama, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",742,0.0069 
"06","08302","93427","CA","Buellton, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",5864,0.0542 
"06","08302","93429","CA","Casmalia, CA (PO boxes)","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",153,0.0014 
"06","08302","93434","CA","Guadalupe, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8120,0.075 
"06","08302","93436","CA","Lompoc, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",56730,0.524 
"06","08302","93437","CA","Lompoc, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",3560,0.0329 
"06","08302","93440","CA","Los Alamos, CA (PO boxes)","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",2048,0.0189 
"06","08302","93441","CA","Los Olivos, CA (PO boxes)","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1295,0.012 
"06","08302","93454","CA","Santa Maria, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1111,0.0103 
"06","08302","93455","CA","Santa Maria, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1930,0.0178 
"06","08302","93458","CA","Santa Maria, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8787,0.0812 
"06","08302","93460","CA","Santa Ynez, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",5728,0.0529 
"06","08302","93463","CA","Solvang, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8731,0.0806 
"06","08303"," ","CA","[not in a ZCTA]","Santa Barbara County--South Coast Region",21,0.0001 
"06","08303","93013","CA","Carpinteria, CA","Santa Barbara County--South Coast Region",16207,0.0787 
"06","08303","93067","CA","Summerland, CA (PO boxes)","Santa Barbara County--South Coast Region",734,0.0036 
"06","08303","93101","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",30513,0.1482 
"06","08303","93103","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",20029,0.0973 
"06","08303","93105","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",25412,0.1234 
"06","08303","93106","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",5203,0.0253 
"06","08303","93108","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",11243,0.0546 
"06","08303","93109","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",11041,0.0536 
"06","08303","93110","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",16317,0.0792 
"06","08303","93111","CA","Santa Barbara, CA","Santa Barbara County--South Coast Region",18468,0.0897 
"06","08303","93117","CA","Goleta, CA","Santa Barbara County--South Coast Region",50724,0.2463 
"06","08505","95127","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",61634,0.5638 
"06","08505","95132","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",9186,0.084 
"06","08505","95133","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",10877,0.0995 
"06","08505","95140","CA","Mount Hamilton, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",153,0.0014 
"06","08505","95148","CA","San Jose, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",27468,0.2513 
"06","08506"," ","CA","[not in a ZCTA]","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",6,0 
"06","08506","94550","CA","Livermore, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",119,0.0009 
"06","08506","95013","CA","Coyote, CA (PO boxes)","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",108,0.0008 
"06","08506","95020","CA","Gilroy, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",68090,0.5299 
"06","08506","95023","CA","Hollister, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",157,0.0012 
"06","08506","95033","CA","Los Gatos, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",90,0.0007 
"06","08506","95035","CA","Milpitas, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",7,0.0001 
"06","08506","95037","CA","Morgan Hill, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",53118,0.4134 
"06","08506","95046","CA","San Martin, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",6361,0.0495 
"06","08506","95076","CA","Watsonville, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",46,0.0004 
"06","08506","95120","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",21,0.0002 
"06","08506","95127","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",25,0.0002 
"06","08506","95132","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",78,0.0006 
"06","08506","95135","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",33,0.0003 
"06","08506","95138","CA","San Jose, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",104,0.0008 
"06","08506","95140","CA","Mount Hamilton, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",123,0.001 
"06","08507","94024","CA","Los Altos, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",919,0.0064 
"06","08507","94087","CA","Sunnyvale, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",1706,0.0119 
"06","08507","95014","CA","Cupertino, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",60418,0.4217 
"06","08507","95030","CA","Los Gatos, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",13585,0.0948 
"06","08507","95032","CA","Los Gatos, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",25203,0.1759 
"06","08507","95033","CA","Los Gatos, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",4067,0.0284 
"06","08507","95051","CA","Santa Clara, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",2479,0.0173 
"06","08507","95070","CA","Saratoga, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",30862,0.2154 
"06","08507","95120","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",59,0.0004 
"06","08507","95124","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",3891,0.0272 
"06","08507","95129","CA","San Jose, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",76,0.0005 
"06","08508","95008","CA","Campbell, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",42394,0.3008 
"06","08508","95032","CA","Los Gatos, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",2104,0.0149 
"06","08508","95070","CA","Saratoga, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",1249,0.0089 
"06","08508","95117","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",29710,0.2108 
"06","08508","95128","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",10143,0.072 
"06","08508","95129","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",41743,0.2962 
"06","08508","95130","CA","San Jose, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",13584,0.0964 
"06","08510","95008","CA","Campbell, CA","Santa Clara County (Central)--San Jose City (Central)",4085,0.0255 
"06","08510","95110","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",6382,0.0398 
"06","08510","95111","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",23899,0.1491 
"06","08510","95112","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8509,0.0531 
"06","08510","95118","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",2731,0.017 
"06","08510","95121","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8848,0.0552 
"06","08510","95122","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",19735,0.1231 
"06","08510","95124","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",15675,0.0978 
"06","08510","95125","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",49148,0.3066 
"06","08510","95126","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",8171,0.051 
"06","08510","95128","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",242,0.0015 
"06","08510","95136","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Central)",12859,0.0802 
"06","08511","95008","CA","Campbell, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",2559,0.0235 
"06","08511","95032","CA","Los Gatos, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",802,0.0074 
"06","08511","95118","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",22721,0.2087 
"06","08511","95123","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",19535,0.1794 
"06","08511","95124","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",30138,0.2768 
"06","08511","95136","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",33112,0.3042 
"06","08512","95037","CA","Morgan Hill, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",8,0.0001 
"06","08512","95118","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",7312,0.0646 
"06","08512","95119","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",10050,0.0887 
"06","08512","95120","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",38261,0.3378 
"06","08512","95123","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",50505,0.446 
"06","08512","95124","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",350,0.0031 
"06","08512","95139","CA","San Jose, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",6764,0.0597 
"06","08515","94022","CA","Los Altos, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",7064,0.0687 
"06","08515","94024","CA","Los Altos, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",5174,0.0503 
