"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Place code","State abbr.","Place name","PUMA22 name","Total population (2020 Census)","puma22-to-place allocation factor"
"06","03758","28168","CA","Gardena city, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",61027,0.3863 
"06","03758","32548","CA","Hawthorne city, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",2637,0.0167 
"06","03758","40886","CA","Lawndale city, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",31807,0.2014 
"06","03758","44000","CA","Los Angeles city, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",11256,0.0713 
"06","03758","84116","CA","West Athens CDP, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",8756,0.0554 
"06","03758","84592","CA","Westmont CDP, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",33913,0.2147 
"06","03759","18352","CA","Del Aire CDP, CA","Los Angeles County (South Central)--Hawthorne City",10338,0.0898 
"06","03759","32548","CA","Hawthorne city, CA","Los Angeles County (South Central)--Hawthorne City",85446,0.7426 
"06","03759","36546","CA","Inglewood city, CA","Los Angeles County (South Central)--Hawthorne City",446,0.0039 
"06","03759","41180","CA","Lennox CDP, CA","Los Angeles County (South Central)--Hawthorne City",15751,0.1369 
"06","03759","84116","CA","West Athens CDP, CA","Los Angeles County (South Central)--Hawthorne City",637,0.0055 
"06","03759","99999","CA","[not in a place]","Los Angeles County (South Central)--Hawthorne City",2442,0.0212 
"06","03760","22412","CA","El Segundo city, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",17272,0.1199 
"06","03760","33364","CA","Hermosa Beach city, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",19728,0.1369 
"06","03760","45400","CA","Manhattan Beach city, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",35506,0.2464 
"06","03760","60018","CA","Redondo Beach city, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",71576,0.4968 
"06","03761","80000","CA","Torrance city, CA","Los Angeles County (South Central)--Torrance City",127249,1 
"06","03762","11530","CA","Carson city, CA","Los Angeles County (South Central)--Carson City",94961,0.7953 
"06","03762","43000","CA","Long Beach city, CA","Los Angeles County (South Central)--Carson City",20,0.0002 
"06","03762","84144","CA","West Carson CDP, CA","Los Angeles County (South Central)--Carson City",22870,0.1915 
"06","03762","84780","CA","West Rancho Dominguez CDP, CA","Los Angeles County (South Central)--Carson City",1556,0.013 
"06","03763","43000","CA","Long Beach city, CA","Los Angeles County (South Central)--Long Beach City (North)",145286,1 
"06","03764","02896","CA","Artesia city, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",16395,0.1007 
"06","03764","12552","CA","Cerritos city, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",49578,0.3047 
"06","03764","32506","CA","Hawaiian Gardens city, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",14149,0.0869 
"06","03764","39892","CA","Lakewood city, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",82496,0.5069 
"06","03764","99999","CA","[not in a place]","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",117,0.0007 
"06","03766","43000","CA","Long Beach city, CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",102364,1 
"06","03767","44000","CA","Los Angeles city, CA","Los Angeles County (South)--LA City (South/San Pedro)",178070,0.9899 
"06","03767","99999","CA","[not in a place]","Los Angeles County (South)--LA City (South/San Pedro)",1809,0.0101 
"06","03768","03274","CA","Avalon city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",3460,0.0308 
"06","03768","42468","CA","Lomita city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",20921,0.1862 
"06","03768","55380","CA","Palos Verdes Estates city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",13347,0.1188 
"06","03768","59514","CA","Rancho Palos Verdes city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",42287,0.3763 
"06","03768","62602","CA","Rolling Hills city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",1739,0.0155 
"06","03768","62644","CA","Rolling Hills Estates city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",8280,0.0737 
"06","03768","80000","CA","Torrance city, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",19818,0.1763 
"06","03768","99999","CA","[not in a place]","Los Angeles County (Southwest)--Palos Verdes Peninsula",2530,0.0225 
"06","03770","44000","CA","Los Angeles city, CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",101081,1 
"06","03771","00450","CA","Agua Dulce CDP, CA","Los Angeles County (Northwest)--Santa Clarita City (South)",347,0.0032 
"06","03771","69088","CA","Santa Clarita city, CA","Los Angeles County (Northwest)--Santa Clarita City (South)",107335,0.9811 
"06","03771","99999","CA","[not in a place]","Los Angeles County (Northwest)--Santa Clarita City (South)",1724,0.0158 
"06","03772","00212","CA","Acton CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",7418,0.0714 
"06","03772","00450","CA","Agua Dulce CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",3104,0.0299 
"06","03772","11796","CA","Castaic CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",18937,0.1822 
"06","03772","21964","CA","Elizabeth Lake CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",1651,0.0159 
"06","03772","31092","CA","Green Valley CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",1036,0.01 
"06","03772","32385","CA","Hasley Canyon CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",1195,0.0115 
"06","03772","39556","CA","Lake Hughes CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",544,0.0052 
"06","03772","39612","CA","Lake Los Angeles CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",13187,0.1269 
"06","03772","40130","CA","Lancaster city, CA","Los Angeles County (North/Unincorporated)--Castaic",4032,0.0388 
"06","03772","41208","CA","Leona Valley CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",1555,0.015 
"06","03772","41880","CA","Littlerock CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",1535,0.0148 
"06","03772","55156","CA","Palmdale city, CA","Los Angeles County (North/Unincorporated)--Castaic",2473,0.0238 
"06","03772","74130","CA","Stevenson Ranch CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",20178,0.1942 
"06","03772","77308","CA","Sun Village CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",6102,0.0587 
"06","03772","81967","CA","Val Verde CDP, CA","Los Angeles County (North/Unincorporated)--Castaic",2399,0.0231 
"06","03772","99999","CA","[not in a place]","Los Angeles County (North/Unincorporated)--Castaic",18566,0.1787 
"06","03773","69088","CA","Santa Clarita city, CA","Los Angeles County (Northwest)--Santa Clarita City (North)",121281,0.9493 
"06","03773","99999","CA","[not in a place]","Los Angeles County (Northwest)--Santa Clarita City (North)",6478,0.0507 
"06","03774","00394","CA","Agoura Hills city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",20299,0.1439 
"06","03774","09598","CA","Calabasas city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",23241,0.1647 
"06","03774","33518","CA","Hidden Hills city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",1725,0.0122 
"06","03774","44000","CA","Los Angeles city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",58711,0.4162 
"06","03774","45246","CA","Malibu city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",10654,0.0755 
"06","03774","56598","CA","Pepperdine University CDP, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",2747,0.0195 
"06","03774","70000","CA","Santa Monica city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",33,0.0002 
"06","03774","78960","CA","Topanga CDP, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",8560,0.0607 
"06","03774","84438","CA","Westlake Village city, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",8029,0.0569 
"06","03774","99999","CA","[not in a place]","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",7082,0.0502 
"06","03775","44000","CA","Los Angeles city, CA","Los Angeles County (Central)--LA City (Central)",116053,1 
"06","03775","99999","CA","[not in a place]","Los Angeles County (Central)--LA City (Central)",1,0 
